order_id,date,time,item,quantity,unit_price,payment
2007,2026-02-19,13:53,Espresso,2,2.5,card
2008,2026-02-19,11:17,Latte,1,3.8,cash
2009,2026-02-19,18:46,Cappuccino,1,3.6,cash
2010,2026-02-19,14:18,Sandwich,3,6.5,card
2011,2026-02-19,07:11,Latte,1,3.8,mobile
2012,2026-02-19,10:25,Latte,2,3.8,card
2013,2026-02-19,13:51,Latte,2,3.8,card
2014,2026-02-19,12:12,Muffin,3,3.1,card
2015,2026-02-19,11:51,Cappuccino,3,3.6,cash
2016,2026-02-19,13:43,Latte,1,3.8,card
2017,2026-02-19,08:18,Latte,2,3.8,card
2018,2026-02-19,15:19,Cappuccino,1,3.6,card
2019,2026-02-20,07:27,cappuccino,1,3.6,card
2020,2026-02-20,14:49,Latte,1,3.8,mobile
2021,2026-02-20,13:05,Cappuccino,1,3.6,card
2022,2026-02-20,09:51,Latte,2,3.8,cash
2023,2026-02-20,16:38,Latte,4,3.8,card
2024,2026-02-20,10:41,Latte,,3.8,card
2025,2026-02-20,16:39,Cappuccino,2,3.6,mobile
2026,2026-02-20,13:05,Croissant,2,2.9,mobile
2027,2026-02-20,08:13,Espresso,1,2.5,card
2028,2026-02-20,09:05,Cappuccino,1,3.6,mobile
2029,2026-02-20,11:44,Latte,1,3.8,card
2030,2026-02-20,07:53,Cappuccino,1,3.6,card
2031,2026-02-20,07:54,Croissant,1,2.9,cash
2032,2026-02-20,14:32,cappuccino,1,3.6,mobile
2033,2026-02-20,13:33,Cappuccino,2,3.6,mobile
2034,2026-02-20,12:07,Espresso,1,2.5,card
2035,2026-02-20,09:12,cappuccino,3,3.6,cash
2036,2026-02-21,08:53,Latte,1,3.8,mobile
2037,2026-02-21,16:43,Tea,1,2.2,cash
2038,2026-02-21,11:44,Tea,1,2.2,mobile
2039,2026-02-21,08:26,Croissant,2,2.9,card
2040,2026-02-21,09:16,Sandwich,1,6.5,cash
2041,2026-02-21,15:27,latte,1,3.8,mobile
2042,2026-02-21,12:49,Espresso,1,2.5,card
2042,2026-02-21,12:49,Espresso,1,2.5,card
2043,2026-02-21,09:42,Espresso,3,2.5,card
2044,2026-02-21,17:06,Espresso,1,2.5,mobile
2045,2026-02-21,15:10,Croissant,2,2.9,card
2046,2026-02-21,16:32,Tea,3,2.2,card
2047,2026-02-21,08:12,Cappuccino,3,3.6,card
2048,2026-02-21,14:32,Latte,1,3.8,card
2049,2026-02-21,13:48,Espresso,1,2.5,card
2050,2026-02-21,09:29,Croissant,1,2.9,mobile
2051,2026-02-21,13:45,Sandwich,1,6.5,mobile
2052,2026-02-21,07:03,Croissant,3,2.9,card
2053,2026-02-21,17:45,Latte,1,3.8,card
2054,2026-02-21,18:55,Croissant,3,2.9,card
2055,2026-02-21,16:58,Latte,2,3.8,card
2056,2026-02-21,13:28,Espresso,1,2.5,mobile
2057,2026-02-21,14:02,Tea,3,2.2,card
2058,2026-02-21,13:13,Cappuccino,1,3.6,mobile
2059,2026-02-21,12:50,Espresso,,2.5,mobile
2060,2026-02-21,15:46,Cappuccino,1,3.6,card
2061,2026-02-21,13:07,espresso,1,2.5,card
2062,2026-02-21,07:37,Cappuccino,1,3.6,card
2063,2026-02-21,13:18,Cappuccino,3,3.6,card
2064,2026-02-21,12:06,Tea,2,2.2,card
2065,2026-02-22,14:26,Cappuccino,1,3.6,card
2066,2026-02-22,16:33,Espresso,1,2.5,card
2067,2026-02-22,14:28,Latte,1,3.8,mobile
2068,2026-02-22,14:31,Tea,3,2.2,card
2069,2026-02-22,13:30,Tea,1,2.2,mobile
2070,2026-02-22,12:07,Espresso,1,2.5,mobile
2071,2026-02-22,07:19,Espresso,1,2.5,card
2072,2026-02-22,08:19,Latte,1,3.8,mobile
2073,2026-02-22,15:55,Muffin,1,3.1,card
2074,2026-02-22,09:53,Espresso,1,2.5,card
2074,2026-02-22,09:53,Espresso,1,2.5,card
2075,2026-02-22,14:28,Croissant,2,2.9,card
2076,2026-02-22,07:57,Espresso,2,2.5,cash
2077,2026-02-22,17:55,Latte,1,3.8,mobile
2078,2026-02-22,13:41,Espresso,1,2.5,mobile
2079,2026-02-22,13:12, Cappuccino ,1,3.6,cash
2080,2026-02-22,07:17,Croissant,1,2.9,cash
2081,2026-02-22,13:38,Croissant,1,2.9,mobile
2082,2026-02-22,11:01,Latte,1,3.8,mobile
2083,2026-02-22,09:09,Muffin,1,3.1,card
2084,2026-02-22,08:20,Latte,2,3.8,mobile
2085,2026-02-22,09:16,Latte,2,3.8,card
2086,2026-02-22,08:31,Latte,2,3.8,card
2087,2026-02-22,17:04,Cappuccino,1,3.6,card
2088,2026-02-22,09:43,Cappuccino,1,3.6,mobile
2089,2026-02-22,13:54,Espresso,2,2.5,card
2090,2026-02-22,18:34,Tea,1,2.2,card
2091,2026-02-22,12:39,Sandwich,4,6.5,card
2092,2026-02-23,07:43,Tea,1,2.2,mobile
2093,2026-02-23,13:47,Latte,1,3.8,cash
2094,2026-02-23,07:17,Cappuccino,1,3.6,cash
2095,2026-02-23,11:40,Muffin,1,3.1,mobile
2096,2026-02-23,11:29,Latte,2,3.8,card
2097,2026-02-23,16:00,Sandwich,1,6.5,card
2098,2026-02-23,10:34,Muffin,2,3.1,mobile
2099,2026-02-23,13:28,Espresso,3,2.5,card
2100,2026-02-23,15:49,Tea,1,2.2,mobile
2101,2026-02-23,08:47,Croissant,,2.9,card
2102,2026-02-23,17:19,Espresso,1,2.5,card
2103,2026-02-23,18:45,croissant,1,2.9,mobile
2104,2026-02-23,08:36,Tea,1,2.2,mobile
2105,2026-02-23,08:11,Cappuccino,1,3.6,cash
2106,2026-02-23,07:33,Espresso,1,2.5,card
2107,2026-02-23,15:39,Croissant,1,2.9,card
2108,2026-02-23,11:03,Latte,1,3.8,mobile
2109,2026-02-23,15:31,Muffin,1,3.1,card
2110,2026-02-24,14:20,Cappuccino,1,3.6,card
2111,2026-02-24,07:44,espresso,1,2.5,cash
2112,2026-02-24,09:06,Latte,1,3.8,card
2113,2026-02-24,07:15,Espresso,1,2.5,mobile
2114,2026-02-24,09:04,Espresso,1,2.5,card
2115,2026-02-24,14:03,Croissant,2,2.9,cash
2116,2026-02-24,16:51,Muffin,1,3.1,cash
2117,2026-02-24,13:18,Cappuccino,1,3.6,card
2118,2026-02-24,13:39,Muffin,1,3.1,card
2119,2026-02-24,14:43,Espresso,1,2.5,mobile
2120,2026-02-24,09:04,Croissant,1,2.9,card
2121,2026-02-24,16:30,Cappuccino,2,3.6,card
2122,2026-02-24,09:27, Croissant ,1,2.9,mobile
2123,2026-02-24,10:30,Cappuccino,2,3.6,cash
2124,2026-02-24,10:03,Latte,1,3.8,card
2125,2026-02-24,12:40,Latte,2,3.8,card
2126,2026-02-24,09:38,Muffin,2,3.1,cash
2127,2026-02-24,12:06,Tea,3,2.2,card
2128,2026-02-24,07:14,cappuccino,2,3.6,card
2129,2026-02-25,14:13,Tea,1,2.2,mobile
2130,2026-02-25,07:09,Latte,2,3.8,card
2131,2026-02-25,12:12,latte,,3.8,mobile
2132,2026-02-25,09:12,Latte,1,3.8,card
2133,2026-02-25,16:50,Espresso,2,2.5,card
2134,2026-02-25,08:10,Muffin,1,3.1,card
2135,2026-02-25,18:09,Sandwich,4,6.5,mobile
2136,2026-02-25,08:27,Muffin,1,3.1,card
2137,2026-02-25,07:50,Sandwich,1,6.5,cash
2138,2026-02-25,13:37,Espresso,1,2.5,card
2139,2026-02-25,07:32,Muffin,1,3.1,card
2140,2026-02-25,14:45,Latte,3,3.8,card
2141,2026-02-25,13:58,Latte,2,3.8,card
2142,2026-02-25,08:13,Croissant,2,2.9,mobile
2143,2026-02-25,12:08,Latte,3,3.8,mobile
2144,2026-02-25,12:21,croissant,1,2.9,card
2145,2026-02-25,10:11,Latte,1,3.8,mobile
2146,2026-02-25,07:34,Cappuccino,1,3.6,mobile
2147,2026-02-25,17:12, Tea ,2,2.2,card
2148,2026-02-25,09:12,Latte,2,3.8,cash
2149,2026-02-25,18:00,Tea,4,2.2,mobile
2150,2026-02-26,18:00,Latte,1,3.8,mobile
2151,2026-02-26,14:47,Cappuccino,1,3.6,card
2152,2026-02-26,12:21,Latte,1,3.8,cash
2153,2026-02-26,08:28,Croissant,1,2.9,mobile
2154,2026-02-26,08:31,Muffin,1,3.1,mobile
2155,2026-02-26,09:49,Croissant,2,2.9,card
2156,2026-02-26,12:21,tea,1,2.2,cash
2157,2026-02-26,16:25,Cappuccino,2,3.6,cash
2158,2026-02-26,11:19,Espresso,1,2.5,card
2159,2026-02-26,12:11,Espresso,1,2.5,card
2160,2026-02-26,10:29,Latte,3,3.8,card
2161,2026-02-26,08:07,Espresso,1,2.5,mobile
2162,2026-02-26,14:55,Espresso,1,2.5,card
2163,2026-02-26,13:37,Latte,1,3.8,card
2164,2026-02-26,11:52,Latte,2,3.8,card
2165,2026-02-26,12:36,Latte,2,3.8,mobile
2166,2026-02-26,13:50,Espresso,1,2.5,mobile
2167,2026-02-26,15:46,Latte,2,3.8,card
2168,2026-02-27,08:15,Cappuccino,3,3.6,cash
2169,2026-02-27,16:46,Muffin,1,3.1,card
2170,2026-02-27,11:04,Croissant,1,2.9,mobile
2171,2026-02-27,14:02,Croissant,1,2.9,card
2172,2026-02-27,13:54,Cappuccino,1,3.6,cash
2173,2026-02-27,09:29,Latte,1,3.8,cash
2174,2026-02-27,12:52,Cappuccino,1,3.6,card
2175,2026-02-27,15:47,Latte,1,3.8,cash
2176,2026-02-27,14:13,Latte,1,3.8,cash
2177,2026-02-27,12:33,tea,3,2.2,card
2178,2026-02-27,16:00,Tea,2,2.2,card
2179,2026-02-27,08:01,Espresso,1,2.5,card
2180,2026-02-27,09:56,Latte,4,3.8,card
2181,2026-02-27,13:52,espresso,2,2.5,cash
2182,2026-02-27,08:07,Latte,1,3.8,card
2183,2026-02-27,09:13,Latte,,3.8,card
2184,2026-02-27,15:13,Cappuccino,1,3.6,cash
2185,2026-02-27,11:59,Latte,2,3.8,mobile
2186,2026-02-27,17:43,Muffin,1,3.1,cash
2187,2026-02-27,08:54,Muffin,2,3.1,card
2188,2026-02-28,16:32,Espresso,1,2.5,card
2189,2026-02-28,09:47,Cappuccino,4,3.6,cash
2190,2026-02-28,07:24,Latte,1,3.8,card
2191,2026-02-28,17:21,Latte,1,3.8,cash
2192,2026-02-28,14:52,Espresso,1,2.5,card
2193,2026-02-28,15:58,Latte,1,3.8,card
2194,2026-02-28,15:33,Muffin,4,3.1,cash
2195,2026-02-28,07:40, Latte ,1,3.8,mobile
2196,2026-02-28,08:13,Sandwich,3,6.5,card
2197,2026-02-28,14:11,Latte,1,3.8,card
2198,2026-02-28,12:30,Tea,1,2.2,mobile
2199,2026-02-28,10:47,Espresso,4,2.5,card
2200,2026-02-28,17:05,Latte,1,3.8,card
2201,2026-02-28,12:29,Croissant,3,2.9,card
2202,2026-02-28,12:12,Latte,1,3.8,card
2203,2026-02-28,07:59,Espresso,1,2.5,card
2204,2026-02-28,14:04,Latte,1,3.8,card
2205,2026-02-28,17:27,Latte,1,3.8,card
2206,2026-02-28,14:23,Sandwich,2,6.5,card
2207,2026-02-28,17:52,Tea,2,2.2,cash
2208,2026-02-28,07:43,Latte,2,3.8,cash
2209,2026-02-28,12:05,Espresso,1,2.5,cash
2210,2026-02-28,10:12,Tea,3,2.2,cash
2211,2026-02-28,10:56,Muffin,1,3.1,cash
2212,2026-02-28,10:40,Latte,1,3.8,mobile
2213,2026-02-28,15:44,Cappuccino,2,3.6,card
2214,2026-02-28,15:33, Latte ,4,3.8,card
2215,2026-02-28,10:31,Latte,1,3.8,card
2216,2026-02-28,11:11,Latte,3,3.8,mobile
2217,2026-03-01,10:10,Latte,3,3.8,cash
2218,2026-03-01,08:31,espresso,1,2.5,card
2219,2026-03-01,07:02,tea,1,2.2,mobile
2220,2026-03-01,07:59,Espresso,1,2.5,cash
2221,2026-03-01,12:20,Cappuccino,2,3.6,card
2222,2026-03-01,13:21, Croissant ,3,2.9,card
2223,2026-03-01,16:01,Croissant,1,2.9,card
2224,2026-03-01,09:39,Tea,3,2.2,cash
2225,2026-03-01,12:52,tea,3,2.2,cash
2226,2026-03-01,16:14,Latte,2,3.8,mobile
2227,2026-03-01,13:59,Tea,1,2.2,card
2228,2026-03-01,13:45,Cappuccino,2,3.6,card
2229,2026-03-01,12:50,Espresso,1,2.5,mobile
2230,2026-03-01,18:07,Espresso,2,2.5,mobile
2231,2026-03-01,09:06,Cappuccino,1,3.6,card
2232,2026-03-01,08:14,Latte,2,3.8,mobile
2233,2026-03-01,17:40,Tea,2,2.2,cash
2234,2026-03-01,13:38,Croissant,1,2.9,mobile
2235,2026-03-01,16:50,Espresso,1,2.5,cash
2236,2026-03-01,15:05,Cappuccino,3,3.6,card
2237,2026-03-01,08:20,Latte,1,3.8,mobile
2238,2026-03-01,07:27,Sandwich,1,6.5,card
2239,2026-03-01,13:14,Latte,1,3.8,mobile
2240,2026-03-01,15:14,Espresso,1,2.5,card
2241,2026-03-01,12:44,Cappuccino,1,3.6,card
2242,2026-03-02,18:30,Cappuccino,1,3.6,card
2243,2026-03-02,09:09, Tea ,1,2.2,mobile
2244,2026-03-02,14:55,Croissant,1,2.9,mobile
2245,2026-03-02,14:10,Croissant,3,2.9,card
2246,2026-03-02,09:25,Sandwich,1,6.5,cash
2247,2026-03-02,09:06,Espresso,2,2.5,mobile
2248,2026-03-02,12:29,Espresso,2,2.5,mobile
2249,2026-03-02,11:51,Tea,1,2.2,card
2250,2026-03-02,07:54,Croissant,2,2.9,cash
2251,2026-03-02,10:30,Espresso,4,2.5,mobile
2252,2026-03-02,18:40,Espresso,1,2.5,cash
2253,2026-03-02,08:11,Croissant,1,2.9,card
2254,2026-03-02,13:55,Tea,1,2.2,mobile
2255,2026-03-02,13:07,croissant,1,2.9,card
2256,2026-03-03,09:44,Tea,3,2.2,cash
2257,2026-03-03,08:36,Croissant,2,2.9,card
2258,2026-03-03,13:44,Espresso,1,2.5,mobile
2259,2026-03-03,12:37,Espresso,1,2.5,mobile
2260,2026-03-03,13:07,Cappuccino,2,3.6,mobile
2261,2026-03-03,08:08,Latte,1,3.8,cash
2262,2026-03-03,07:07,Cappuccino,2,3.6,card
2263,2026-03-03,12:19,Cappuccino,,3.6,card
2264,2026-03-03,16:31,Espresso,3,2.5,card
2265,2026-03-03,18:06,Tea,1,2.2,card
2266,2026-03-03,07:08,Tea,1,2.2,card
2267,2026-03-03,10:16,Tea,1,2.2,card
2268,2026-03-03,08:44,Latte,2,3.8,card
2269,2026-03-03,13:45,Espresso,1,2.5,card
2270,2026-03-03,15:50,Latte,2,3.8,cash
2271,2026-03-03,12:35,Latte,1,3.8,card
2272,2026-03-03,07:51,Latte,1,3.8,mobile
2273,2026-03-03,10:59,Latte,1,3.8,mobile
2274,2026-03-03,16:22,Espresso,1,2.5,cash
2275,2026-03-03,12:48,Tea,3,2.2,cash
2276,2026-03-03,14:54,Latte,1,3.8,mobile
2277,2026-03-04,07:24,Cappuccino,1,3.6,card
2278,2026-03-04,16:43,Cappuccino,1,3.6,cash
2279,2026-03-04,08:17,Tea,2,2.2,mobile
2280,2026-03-04,13:05,Sandwich,1,6.5,mobile
2281,2026-03-04,09:05, Sandwich ,1,6.5,card
2282,2026-03-04,14:27,Espresso,1,2.5,cash
2283,2026-03-04,08:34,Tea,3,2.2,card
2284,2026-03-04,13:44,Tea,1,2.2,mobile
2285,2026-03-04,18:33,Cappuccino,1,3.6,cash
2286,2026-03-04,11:57,Tea,1,2.2,card
2287,2026-03-04,15:24,Latte,1,3.8,card
2288,2026-03-04,09:54,Espresso,4,2.5,cash
2289,2026-03-04,09:13,Espresso,1,2.5,card
2290,2026-03-04,17:57,Muffin,3,3.1,card
2291,2026-03-04,10:00,Tea,1,2.2,cash
2292,2026-03-04,10:33,Latte,2,3.8,card
2293,2026-03-04,08:14,Cappuccino,1,3.6,card
2294,2026-03-04,10:28,Cappuccino,1,3.6,mobile
2295,2026-03-04,08:45,tea,1,2.2,cash
2296,2026-03-04,07:10,Latte,1,3.8,card
2297,2026-03-05,18:43,Sandwich,4,6.5,card
2298,2026-03-05,14:53,Tea,1,2.2,mobile
2299,2026-03-05,17:00,Croissant,1,2.9,mobile
2300,2026-03-05,13:27,Croissant,1,2.9,card
2301,2026-03-05,07:11,Cappuccino,1,3.6,card
2302,2026-03-05,15:12,Latte,2,3.8,mobile
2303,2026-03-05,08:54,Cappuccino,2,3.6,cash
2304,2026-03-05,09:59,cappuccino,2,3.6,card
2305,2026-03-05,08:44,Espresso,1,2.5,mobile
2306,2026-03-05,09:19,Tea,1,2.2,card
2307,2026-03-05,17:11,Espresso,1,2.5,cash
2308,2026-03-05,14:06,Espresso,1,2.5,card
2309,2026-03-05,11:43,Latte,1,3.8,card
2310,2026-03-05,09:33,Cappuccino,3,3.6,cash
2311,2026-03-05,09:40,Tea,1,2.2,cash
2312,2026-03-05,12:45,Croissant,1,2.9,mobile
2313,2026-03-05,17:48,Cappuccino,1,3.6,cash
2314,2026-03-06,08:48,Cappuccino,1,3.6,card
2315,2026-03-06,18:58,Muffin,3,3.1,mobile
2316,2026-03-06,12:17,Latte,1,3.8,mobile
2317,2026-03-06,07:47,Tea,1,2.2,cash
2318,2026-03-06,12:32, Croissant ,1,2.9,card
2319,2026-03-06,10:13,Latte,2,3.8,card
2320,2026-03-06,17:16,Cappuccino,1,3.6,card
2321,2026-03-06,13:15,Latte,1,3.8,cash
2322,2026-03-06,17:03,Latte,2,3.8,card
2323,2026-03-06,15:38,tea,1,2.2,card
2324,2026-03-06,17:57,Sandwich,1,6.5,mobile
2325,2026-03-06,07:17,Tea,1,2.2,mobile
2326,2026-03-06,12:06,Espresso,4,2.5,mobile
2327,2026-03-06,17:13,Croissant,2,2.9,card
2328,2026-03-06,09:09,Croissant,1,2.9,cash
2329,2026-03-06,10:29,Cappuccino,2,3.6,card
2330,2026-03-06,08:01,Latte,3,3.8,card
2331,2026-03-07,10:15, Espresso ,1,2.5,cash
2332,2026-03-07,10:00,Cappuccino,2,3.6,cash
2333,2026-03-07,07:02,Tea,1,2.2,mobile
2334,2026-03-07,09:00,Espresso,2,2.5,mobile
2335,2026-03-07,14:30,Sandwich,1,6.5,card
2336,2026-03-07,15:34,Croissant,3,2.9,card
2337,2026-03-07,08:32,Tea,2,2.2,mobile
2338,2026-03-07,07:22,Muffin,1,3.1,card
2339,2026-03-07,16:07,Tea,1,2.2,card
2340,2026-03-07,08:21,Cappuccino,4,3.6,mobile
2341,2026-03-07,16:33,Espresso,3,2.5,mobile
2342,2026-03-07,10:18,Latte,1,3.8,mobile
2343,2026-03-07,16:45,Latte,1,3.8,cash
2344,2026-03-07,15:09,Croissant,2,2.9,mobile
2345,2026-03-07,14:46, Latte ,2,3.8,card
2346,2026-03-07,18:27,Latte,1,3.8,card
2347,2026-03-07,12:58,Cappuccino,4,3.6,cash
2348,2026-03-07,11:24,Latte,1,3.8,card
2349,2026-03-07,12:05,Espresso,2,2.5,mobile
2350,2026-03-07,18:58,Latte,1,3.8,card
2351,2026-03-07,10:29,Espresso,3,2.5,mobile
2352,2026-03-07,18:03,Espresso,3,2.5,mobile
2353,2026-03-07,13:27,Croissant,1,2.9,card
2354,2026-03-07,13:01,Latte,2,3.8,card
2355,2026-03-07,09:48,Espresso,1,2.5,card
2356,2026-03-07,14:21,Latte,2,3.8,cash
2357,2026-03-08,09:48,Croissant,2,2.9,card
2358,2026-03-08,10:45,Espresso,1,2.5,card
2359,2026-03-08,11:05,Croissant,3,2.9,cash
2360,2026-03-08,08:11,Cappuccino,4,3.6,card
2361,2026-03-08,12:41,Croissant,4,2.9,card
2362,2026-03-08,08:06,Tea,2,2.2,mobile
2363,2026-03-08,14:06,Espresso,1,2.5,card
2364,2026-03-08,14:02,Espresso,1,2.5,card
2365,2026-03-08,12:03,Latte,1,3.8,card
2366,2026-03-08,07:12,Latte,3,3.8,card
2367,2026-03-08,10:57,Latte,1,3.8,card
2368,2026-03-08,15:37,Croissant,1,2.9,card
2369,2026-03-08,08:45, Muffin ,1,3.1,cash
2370,2026-03-08,13:32,Latte,1,3.8,card
2371,2026-03-08,13:21,Cappuccino,2,3.6,mobile
2372,2026-03-08,17:15,Latte,2,3.8,card
2373,2026-03-08,07:51,Latte,2,3.8,card
2374,2026-03-08,09:31,Espresso,2,2.5,mobile
2375,2026-03-08,17:05,Espresso,1,2.5,card
2376,2026-03-08,11:28,Espresso,2,2.5,mobile
2377,2026-03-08,08:25,tea,1,2.2,cash
2378,2026-03-08,13:20,Latte,2,3.8,card
2379,2026-03-08,12:39,Latte,2,3.8,card
2380,2026-03-08,14:06,Sandwich,1,6.5,cash
2381,2026-03-08,10:05,Latte,1,3.8,card
2382,2026-03-08,12:06,Latte,1,3.8,mobile
2383,2026-03-08,14:38,Muffin,3,3.1,card
2384,2026-03-08,11:30,cappuccino,2,3.6,card
2385,2026-03-08,12:51,Espresso,1,2.5,mobile
2386,2026-03-09,08:27,croissant,4,2.9,card
2387,2026-03-09,07:45,Latte,2,3.8,card
2388,2026-03-09,08:57,Cappuccino,1,3.6,mobile
2389,2026-03-09,14:30,Muffin,1,3.1,card
2390,2026-03-09,17:52,Cappuccino,2,3.6,card
2391,2026-03-09,12:20,Espresso,2,2.5,card
2392,2026-03-09,14:57,Tea,,2.2,mobile
2393,2026-03-09,15:33,Cappuccino,1,3.6,card
2394,2026-03-09,17:37,Croissant,4,2.9,mobile
2395,2026-03-09,18:24,Espresso,1,2.5,card
2396,2026-03-09,08:23,Latte,1,3.8,cash
2397,2026-03-09,11:29,Espresso,3,2.5,mobile
2398,2026-03-09,15:59,Latte,1,3.8,card
2399,2026-03-09,08:54,Espresso,1,2.5,cash
2400,2026-03-09,13:06,Tea,2,2.2,cash
2401,2026-03-09,08:31,Sandwich,2,6.5,cash
2402,2026-03-09,12:42,Croissant,2,2.9,cash
2403,2026-03-09,08:30,Latte,1,3.8,card
2404,2026-03-09,14:50,Sandwich,1,6.5,card
2405,2026-03-10,08:53,Espresso,1,2.5,card
2406,2026-03-10,13:01,Muffin,3,3.1,card
2407,2026-03-10,15:36,Espresso,1,2.5,mobile
2408,2026-03-10,18:51,Sandwich,1,6.5,card
2409,2026-03-10,17:20,Sandwich,1,6.5,card
2410,2026-03-10,08:50,Cappuccino,1,3.6,mobile
2411,2026-03-10,16:05,Latte,2,3.8,mobile
2412,2026-03-10,13:58,espresso,1,2.5,cash
2413,2026-03-10,07:49,Sandwich,1,6.5,cash
2414,2026-03-10,16:49,Latte,1,3.8,card
2415,2026-03-10,09:01,Croissant,1,2.9,card
2416,2026-03-10,08:18,Tea,1,2.2,card
2417,2026-03-10,07:06,Latte,1,3.8,mobile
2418,2026-03-10,07:24, Cappuccino ,1,3.6,mobile
2419,2026-03-10,11:42,Muffin,2,3.1,card
2420,2026-03-10,07:39,Cappuccino,2,3.6,mobile
2421,2026-03-10,12:34,Cappuccino,1,3.6,card
2422,2026-03-10,08:20,Espresso,1,2.5,mobile
2423,2026-03-10,13:05,Espresso,1,2.5,card
2424,2026-03-10,09:25,Latte,1,3.8,cash
2425,2026-03-11,15:50,Latte,1,3.8,cash
2426,2026-03-11,14:27,Croissant,1,2.9,mobile
2427,2026-03-11,09:22,Cappuccino,1,3.6,card
2428,2026-03-11,07:37,latte,2,3.8,card
2429,2026-03-11,16:07,Latte,2,3.8,mobile
2430,2026-03-11,14:23, Espresso ,1,2.5,card
2431,2026-03-11,07:36,Espresso,1,2.5,cash
2432,2026-03-11,12:06,Croissant,3,2.9,card
2433,2026-03-11,17:41,Cappuccino,2,3.6,mobile
2434,2026-03-11,09:31,Latte,2,3.8,card
2435,2026-03-11,08:15,Espresso,1,2.5,card
2436,2026-03-11,13:18,Cappuccino,1,3.6,mobile
2437,2026-03-11,07:01,Espresso,4,2.5,card
2438,2026-03-11,15:25,Espresso,1,2.5,cash
2439,2026-03-11,11:31,Espresso,2,2.5,card
2440,2026-03-11,08:03,Muffin,,3.1,card
2441,2026-03-11,18:05,Croissant,1,2.9,mobile
2442,2026-03-12,15:03,croissant,2,2.9,card
2443,2026-03-12,08:39, Latte ,2,3.8,mobile
2444,2026-03-12,13:20,Croissant,1,2.9,mobile
2445,2026-03-12,16:07,Muffin,2,3.1,mobile
2446,2026-03-12,11:30,Cappuccino,1,3.6,card
2447,2026-03-12,09:42,Latte,1,3.8,card
2448,2026-03-12,13:42,Tea,3,2.2,card
2449,2026-03-12,08:33,Latte,2,3.8,card
2450,2026-03-12,17:06,Cappuccino,1,3.6,cash
2451,2026-03-12,10:49,Muffin,1,3.1,mobile
2452,2026-03-12,10:06,Latte,1,3.8,cash
2453,2026-03-12,14:01,Espresso,3,2.5,card
2454,2026-03-12,10:13,Cappuccino,1,3.6,card
2455,2026-03-12,12:41,Espresso,1,2.5,card
2456,2026-03-12,08:38,Latte,3,3.8,card
2457,2026-03-12,13:03,Cappuccino,1,3.6,cash
2458,2026-03-12,09:44,Muffin,1,3.1,card
2459,2026-03-13,14:50,Latte,1,3.8,mobile
2460,2026-03-13,13:58,latte,2,3.8,card
2461,2026-03-13,09:04,Tea,1,2.2,mobile
2462,2026-03-13,11:01,Espresso,1,2.5,mobile
2463,2026-03-13,07:30,Espresso,1,2.5,cash
2464,2026-03-13,09:18,Cappuccino,1,3.6,card
2465,2026-03-13,08:47,Croissant,1,2.9,card
2466,2026-03-13,10:29,Latte,1,3.8,card
2467,2026-03-13,13:57,Espresso,1,2.5,mobile
2468,2026-03-13,09:26,Muffin,1,3.1,card
2469,2026-03-13,08:27,Muffin,2,3.1,card
2470,2026-03-13,08:56,Latte,2,3.8,mobile
2471,2026-03-13,16:58,Tea,1,2.2,mobile
2472,2026-03-13,10:02,Tea,3,2.2,card
2473,2026-03-13,15:50,Cappuccino,2,3.6,card
2474,2026-03-13,18:09,Croissant,1,2.9,card
2475,2026-03-13,12:18,Cappuccino,1,3.6,card
2476,2026-03-13,09:27, Espresso ,1,2.5,cash
2477,2026-03-13,07:32,Latte,2,3.8,card
2478,2026-03-13,08:12,Tea,2,2.2,card
2479,2026-03-14,08:40,Cappuccino,1,3.6,card
2480,2026-03-14,16:11,Latte,1,3.8,mobile
2481,2026-03-14,09:08,Cappuccino,2,3.6,cash
2482,2026-03-14,09:11,Latte,1,3.8,card
2483,2026-03-14,10:59,Latte,3,3.8,card
2484,2026-03-14,10:58,Tea,1,2.2,card
2485,2026-03-14,10:15,Cappuccino,4,3.6,mobile
2486,2026-03-14,13:54,Cappuccino,1,3.6,mobile
2487,2026-03-14,07:03,Latte,1,3.8,mobile
2488,2026-03-14,18:36,Espresso,1,2.5,card
2489,2026-03-14,07:03,Cappuccino,1,3.6,cash
2490,2026-03-14,12:40,Tea,1,2.2,mobile
2491,2026-03-14,09:44,muffin,1,3.1,mobile
2492,2026-03-14,08:06,Latte,1,3.8,mobile
2493,2026-03-14,11:11,Cappuccino,2,3.6,card
2494,2026-03-14,12:39,Croissant,2,2.9,mobile
2495,2026-03-14,07:32,Espresso,1,2.5,card
2496,2026-03-14,11:31,Croissant,1,2.9,card
2497,2026-03-14,10:09,Latte,1,3.8,mobile
2498,2026-03-14,12:57,Espresso,1,2.5,card
2499,2026-03-14,16:29,Tea,1,2.2,card
2500,2026-03-14,10:45,Latte,4,3.8,mobile
2501,2026-03-14,08:29,Cappuccino,1,3.6,card
2502,2026-03-14,09:58,Tea,2,2.2,mobile
2503,2026-03-14,17:32,Croissant,1,2.9,cash
2504,2026-03-14,08:39,Croissant,1,2.9,card
2505,2026-03-14,07:31,Croissant,1,2.9,cash
2506,2026-03-14,14:15,Sandwich,1,6.5,mobile
2507,2026-03-15,16:39,Muffin,1,3.1,mobile
2508,2026-03-15,14:01,Latte,1,3.8,card
